alloc,blended_return,entry_price,entry_time,exit_price,exit_reason,exit_time,expiry,ibr_target,module,month,opening_type,option_type,poc_reversion,series_id,signal_date,spot_at_signal
0.35,20.6407,1350.0,2025-07-18 09:40:00+05:30,,hold_to_end,2025-07-18 15:30:00+05:30,2025-07-22,56.5,B_intraday_expansion,2025-07,OD_DN,PE,True,SENSEX|weekly|2025-07-22,2025-07-18,81973.52
0.35,43.8825,717.8,2025-07-25 09:40:00+05:30,,hold_to_end,2025-07-25 15:30:00+05:30,2025-08-05,42.9,B_intraday_expansion,2025-07,OTD_DN,PE,True,SENSEX|weekly|2025-08-05,2025-07-25,81783.35
0.2,-15.2005,1548.3,2025-08-04 09:50:00+05:30,,hold_to_end,2025-08-04 15:30:00+05:30,2025-08-05,15.0,B_intraday_expansion,2025-08,OTD_DN,PE,False,SENSEX|weekly|2025-08-05,2025-08-04,80605.79
0.35,-1.9562,1717.6,2025-08-05 09:55:00+05:30,,hold_to_end,2025-08-05 15:30:00+05:30,2025-08-05,26.9,B_intraday_expansion,2025-08,OTD_DN,PE,True,SENSEX|weekly|2025-08-05,2025-08-05,80656.69
0.2,-19.447,1542.4,2025-08-18 09:40:00+05:30,,hold_to_end,2025-08-18 15:30:00+05:30,2025-08-19,249.3,B_intraday_expansion,2025-08,OD_UP,CE,False,SENSEX|weekly|2025-08-19,2025-08-18,81725.99
0.35,19.941,762.75,2025-08-22 09:40:00+05:30,,hold_to_end,2025-08-22 15:30:00+05:30,2025-09-04,88.7,B_intraday_expansion,2025-08,OD_DN,PE,True,SENSEX|weekly|2025-09-04,2025-08-22,81674.76
0.2,12.2608,1126.35,2025-08-26 09:40:00+05:30,,hold_to_end,2025-08-26 15:30:00+05:30,2025-09-04,126.5,B_intraday_expansion,2025-08,OD_DN,PE,False,SENSEX|weekly|2025-09-04,2025-08-26,80968.7
0.35,-8.0123,1913.3,2025-08-28 09:45:00+05:30,,hold_to_end,2025-08-28 15:30:00+05:30,2025-09-04,21.5,B_intraday_expansion,2025-08,OD_DN,PE,True,SENSEX|weekly|2025-09-04,2025-08-28,80328.13
0.35,-62.7706,11.55,2025-09-02 09:40:00+05:30,,hold_to_end,2025-09-02 15:30:00+05:30,2025-09-04,98.2,B_intraday_expansion,2025-09,OD_UP,CE,True,SENSEX|weekly|2025-09-04,2025-09-02,80592.85
0.2,-15.2233,1785.75,2025-09-03 12:50:00+05:30,,hold_to_end,2025-09-03 15:30:00+05:30,2025-09-04,15.0,B_intraday_expansion,2025-09,OTD_DN,PE,False,SENSEX|weekly|2025-09-04,2025-09-03,80053.25
