strategy,underlying,expiry_kind,expiry,option_type,entry_time,entry_price,exit_time,exit_price,exit_reason,blended_return,max_possible_return,ladder_exits,remaining_at_exit
target_30pct,SENSEX,weekly,2025-08-12,CE,2025-07-29 13:15:00+05:30,950.0,2025-07-30 11:35:00+05:30,1235.0,target_30pct_hit,30.0,31.0526,,0.0
target_50pct,SENSEX,weekly,2025-08-12,CE,2025-07-29 13:15:00+05:30,950.0,2025-08-12 15:30:00+05:30,0.05,hold_to_end,-99.9947,31.0526,,0.0
target_75pct,SENSEX,weekly,2025-08-12,CE,2025-07-29 13:15:00+05:30,950.0,2025-08-12 15:30:00+05:30,0.05,hold_to_end,-99.9947,31.0526,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-08-12,CE,2025-07-31 11:30:00+05:30,984.1,2025-08-01 13:05:00+05:30,688.87,hard_sl,-30.0,26.5115,,1.0
target_30pct,SENSEX,weekly,2025-08-12,CE,2025-07-31 11:30:00+05:30,984.1,2025-08-12 15:30:00+05:30,0.05,hold_to_end,-99.9949,26.5115,,0.0
target_50pct,SENSEX,weekly,2025-08-12,CE,2025-07-31 11:30:00+05:30,984.1,2025-08-12 15:30:00+05:30,0.05,hold_to_end,-99.9949,26.5115,,0.0
target_75pct,SENSEX,weekly,2025-08-12,CE,2025-07-31 11:30:00+05:30,984.1,2025-08-12 15:30:00+05:30,0.05,hold_to_end,-99.9949,26.5115,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-08-12,PE,2025-07-31 09:25:00+05:30,540.0,2025-07-31 11:50:00+05:30,378.0,hard_sl,-30.0,90.1852,,1.0
target_30pct,SENSEX,weekly,2025-08-12,PE,2025-07-31 09:25:00+05:30,540.0,2025-08-01 15:10:00+05:30,702.0,target_30pct_hit,30.0,90.1852,,0.0
target_50pct,SENSEX,weekly,2025-08-12,PE,2025-07-31 09:25:00+05:30,540.0,2025-08-07 10:35:00+05:30,810.0,target_50pct_hit,50.0,90.1852,,0.0
target_75pct,SENSEX,weekly,2025-08-12,PE,2025-07-31 09:25:00+05:30,540.0,2025-08-07 13:25:00+05:30,945.0,target_75pct_hit,75.0,90.1852,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-08-12,PE,2025-08-04 09:45:00+05:30,623.8,2025-08-04 12:40:00+05:30,436.66,hard_sl,-30.0,64.6361,,1.0
target_30pct,SENSEX,weekly,2025-08-12,PE,2025-08-04 09:45:00+05:30,623.8,2025-08-07 10:35:00+05:30,810.94,target_30pct_hit,30.0,64.6361,,0.0
target_50pct,SENSEX,weekly,2025-08-12,PE,2025-08-04 09:45:00+05:30,623.8,2025-08-07 13:25:00+05:30,935.7,target_50pct_hit,50.0,64.6361,,0.0
target_75pct,SENSEX,weekly,2025-08-12,PE,2025-08-04 09:45:00+05:30,623.8,2025-08-12 15:30:00+05:30,564.0,hold_to_end,-9.5864,64.6361,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-08-12,PE,2025-08-08 10:10:00+05:30,689.95,2025-08-08 15:15:00+05:30,903.205,trail_stop,31.5453,41.3218,30.0|40.0,0.6
target_30pct,SENSEX,weekly,2025-08-12,PE,2025-08-08 10:10:00+05:30,689.95,2025-08-08 15:15:00+05:30,896.935,target_30pct_hit,30.0,41.3218,,0.0
target_50pct,SENSEX,weekly,2025-08-12,PE,2025-08-08 10:10:00+05:30,689.95,2025-08-12 15:30:00+05:30,564.0,hold_to_end,-18.2549,41.3218,,0.0
target_75pct,SENSEX,weekly,2025-08-12,PE,2025-08-08 10:10:00+05:30,689.95,2025-08-12 15:30:00+05:30,564.0,hold_to_end,-18.2549,41.3218,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-08-12,PE,2025-08-12 11:10:00+05:30,378.85,2025-08-12 11:20:00+05:30,265.195,hard_sl,-30.0,68.1932,,1.0
target_30pct,SENSEX,weekly,2025-08-12,PE,2025-08-12 11:10:00+05:30,378.85,2025-08-12 14:45:00+05:30,492.505,target_30pct_hit,30.0,68.1932,,0.0
target_50pct,SENSEX,weekly,2025-08-12,PE,2025-08-12 11:10:00+05:30,378.85,2025-08-12 15:05:00+05:30,568.275,target_50pct_hit,50.0,68.1932,,0.0
target_75pct,SENSEX,weekly,2025-08-12,PE,2025-08-12 11:10:00+05:30,378.85,2025-08-12 15:30:00+05:30,564.0,hold_to_end,48.8716,68.1932,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-08-19,CE,2025-08-06 12:35:00+05:30,967.3,2025-08-07 10:30:00+05:30,677.11,hard_sl,-30.0,67.4351,,1.0
target_30pct,SENSEX,weekly,2025-08-19,CE,2025-08-06 12:35:00+05:30,967.3,2025-08-18 09:15:00+05:30,1257.49,target_30pct_hit,30.0,67.4351,,0.0
target_50pct,SENSEX,weekly,2025-08-19,CE,2025-08-06 12:35:00+05:30,967.3,2025-08-18 09:20:00+05:30,1450.95,target_50pct_hit,50.0,67.4351,,0.0
target_75pct,SENSEX,weekly,2025-08-19,CE,2025-08-06 12:35:00+05:30,967.3,2025-08-19 15:30:00+05:30,1447.35,hold_to_end,49.6278,67.4351,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-08-19,CE,2025-08-18 13:20:00+05:30,1410.25,2025-08-19 15:30:00+05:30,1447.35,hold_to_end,2.6307,10.9413,,1.0
target_30pct,SENSEX,weekly,2025-08-19,CE,2025-08-18 13:20:00+05:30,1410.25,2025-08-19 15:30:00+05:30,1447.35,hold_to_end,2.6307,10.9413,,0.0
target_50pct,SENSEX,weekly,2025-08-19,CE,2025-08-18 13:20:00+05:30,1410.25,2025-08-19 15:30:00+05:30,1447.35,hold_to_end,2.6307,10.9413,,0.0
target_75pct,SENSEX,weekly,2025-08-19,CE,2025-08-18 13:20:00+05:30,1410.25,2025-08-19 15:30:00+05:30,1447.35,hold_to_end,2.6307,10.9413,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-08-19,PE,2025-08-06 10:50:00+05:30,427.8,2025-08-07 11:30:00+05:30,568.22,trail_stop,32.6942,64.2473,30.0|40.0,0.6
target_30pct,SENSEX,weekly,2025-08-19,PE,2025-08-06 10:50:00+05:30,427.8,2025-08-07 10:35:00+05:30,556.14,target_30pct_hit,30.0,64.2473,,0.0
target_50pct,SENSEX,weekly,2025-08-19,PE,2025-08-06 10:50:00+05:30,427.8,2025-08-07 13:25:00+05:30,641.7,target_50pct_hit,50.0,64.2473,,0.0
target_75pct,SENSEX,weekly,2025-08-19,PE,2025-08-06 10:50:00+05:30,427.8,2025-08-19 15:30:00+05:30,0.05,hold_to_end,-99.9883,64.2473,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-08-19,PE,2025-08-08 10:10:00+05:30,497.8,2025-08-08 15:15:00+05:30,616.32,trail_stop,25.6661,33.8088,30.0,0.7
target_30pct,SENSEX,weekly,2025-08-19,PE,2025-08-08 10:10:00+05:30,497.8,2025-08-08 15:15:00+05:30,647.14,target_30pct_hit,30.0,33.8088,,0.0
target_50pct,SENSEX,weekly,2025-08-19,PE,2025-08-08 10:10:00+05:30,497.8,2025-08-19 15:30:00+05:30,0.05,hold_to_end,-99.99,33.8088,,0.0
target_75pct,SENSEX,weekly,2025-08-19,PE,2025-08-08 10:10:00+05:30,497.8,2025-08-19 15:30:00+05:30,0.05,hold_to_end,-99.99,33.8088,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-08-19,PE,2025-08-12 11:10:00+05:30,305.0,2025-08-12 12:25:00+05:30,213.5,hard_sl,-30.0,18.5246,,1.0
target_30pct,SENSEX,weekly,2025-08-19,PE,2025-08-12 11:10:00+05:30,305.0,2025-08-19 15:30:00+05:30,0.05,hold_to_end,-99.9836,18.5246,,0.0
target_50pct,SENSEX,weekly,2025-08-19,PE,2025-08-12 11:10:00+05:30,305.0,2025-08-19 15:30:00+05:30,0.05,hold_to_end,-99.9836,18.5246,,0.0
target_75pct,SENSEX,weekly,2025-08-19,PE,2025-08-12 11:10:00+05:30,305.0,2025-08-19 15:30:00+05:30,0.05,hold_to_end,-99.9836,18.5246,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-09-04,CE,2025-08-21 12:50:00+05:30,751.0,2025-08-22 09:20:00+05:30,525.7,hard_sl,-30.0,4.0479,,1.0
target_30pct,SENSEX,weekly,2025-09-04,CE,2025-08-21 12:50:00+05:30,751.0,2025-09-04 15:30:00+05:30,0.05,hold_to_end,-99.9933,4.0479,,0.0
target_50pct,SENSEX,weekly,2025-09-04,CE,2025-08-21 12:50:00+05:30,751.0,2025-09-04 15:30:00+05:30,0.05,hold_to_end,-99.9933,4.0479,,0.0
target_75pct,SENSEX,weekly,2025-09-04,CE,2025-08-21 12:50:00+05:30,751.0,2025-09-04 15:30:00+05:30,0.05,hold_to_end,-99.9933,4.0479,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-09-04,PE,2025-08-21 13:40:00+05:30,565.75,2025-08-22 13:40:00+05:30,794.925,trail_stop,38.2541,276.7477,30.0|40.0|50.0,0.5
target_30pct,SENSEX,weekly,2025-09-04,PE,2025-08-21 13:40:00+05:30,565.75,2025-08-22 09:35:00+05:30,735.475,target_30pct_hit,30.0,276.7477,,0.0
target_50pct,SENSEX,weekly,2025-09-04,PE,2025-08-21 13:40:00+05:30,565.75,2025-08-22 10:40:00+05:30,848.625,target_50pct_hit,50.0,276.7477,,0.0
target_75pct,SENSEX,weekly,2025-09-04,PE,2025-08-21 13:40:00+05:30,565.75,2025-08-26 09:25:00+05:30,990.0625,target_75pct_hit,75.0,276.7477,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-09-04,PE,2025-08-22 14:20:00+05:30,858.45,2025-08-26 11:30:00+05:30,1040.505,trail_stop,23.8452,148.2905,30.0,0.7
target_30pct,SENSEX,weekly,2025-09-04,PE,2025-08-22 14:20:00+05:30,858.45,2025-08-26 09:40:00+05:30,1115.985,target_30pct_hit,30.0,148.2905,,0.0
target_50pct,SENSEX,weekly,2025-09-04,PE,2025-08-22 14:20:00+05:30,858.45,2025-08-28 09:20:00+05:30,1287.675,target_50pct_hit,50.0,148.2905,,0.0
target_75pct,SENSEX,weekly,2025-09-04,PE,2025-08-22 14:20:00+05:30,858.45,2025-08-28 09:20:00+05:30,1502.2875,target_75pct_hit,75.0,148.2905,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-09-04,PE,2025-08-26 14:20:00+05:30,1130.0,2025-08-28 09:25:00+05:30,1773.45,trail_stop,46.777,88.6239,30.0|40.0|50.0|60.0,0.4
target_30pct,SENSEX,weekly,2025-09-04,PE,2025-08-26 14:20:00+05:30,1130.0,2025-08-28 09:20:00+05:30,1469.0,target_30pct_hit,30.0,88.6239,,0.0
target_50pct,SENSEX,weekly,2025-09-04,PE,2025-08-26 14:20:00+05:30,1130.0,2025-08-28 09:20:00+05:30,1695.0,target_50pct_hit,50.0,88.6239,,0.0
target_75pct,SENSEX,weekly,2025-09-04,PE,2025-08-26 14:20:00+05:30,1130.0,2025-08-29 14:55:00+05:30,1977.5,target_75pct_hit,75.0,88.6239,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-09-04,PE,2025-08-28 12:30:00+05:30,1735.0,2025-09-04 09:15:00+05:30,1214.5,hard_sl,-30.0,22.8501,,1.0
target_30pct,SENSEX,weekly,2025-09-04,PE,2025-08-28 12:30:00+05:30,1735.0,2025-09-04 15:30:00+05:30,1384.95,hold_to_end,-20.1758,22.8501,,0.0
target_50pct,SENSEX,weekly,2025-09-04,PE,2025-08-28 12:30:00+05:30,1735.0,2025-09-04 15:30:00+05:30,1384.95,hold_to_end,-20.1758,22.8501,,0.0
target_75pct,SENSEX,weekly,2025-09-04,PE,2025-08-28 12:30:00+05:30,1735.0,2025-09-04 15:30:00+05:30,1384.95,hold_to_end,-20.1758,22.8501,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-09-11,CE,2025-08-29 11:10:00+05:30,636.75,2025-08-29 15:10:00+05:30,445.725,hard_sl,-30.0,86.7687,,1.0
target_30pct,SENSEX,weekly,2025-09-11,CE,2025-08-29 11:10:00+05:30,636.75,2025-09-04 09:15:00+05:30,827.775,target_30pct_hit,30.0,86.7687,,0.0
target_50pct,SENSEX,weekly,2025-09-11,CE,2025-08-29 11:10:00+05:30,636.75,2025-09-04 09:15:00+05:30,955.125,target_50pct_hit,50.0,86.7687,,0.0
target_75pct,SENSEX,weekly,2025-09-11,CE,2025-08-29 11:10:00+05:30,636.75,2025-09-10 10:25:00+05:30,1114.3125,target_75pct_hit,75.0,86.7687,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-09-11,CE,2025-09-04 13:05:00+05:30,830.0,2025-09-04 15:05:00+05:30,581.0,hard_sl,-30.0,43.2831,,1.0
target_30pct,SENSEX,weekly,2025-09-11,CE,2025-09-04 13:05:00+05:30,830.0,2025-09-10 09:45:00+05:30,1079.0,target_30pct_hit,30.0,43.2831,,0.0
target_50pct,SENSEX,weekly,2025-09-11,CE,2025-09-04 13:05:00+05:30,830.0,2025-09-11 15:30:00+05:30,1048.4,hold_to_end,26.3133,43.2831,,0.0
target_75pct,SENSEX,weekly,2025-09-11,CE,2025-09-04 13:05:00+05:30,830.0,2025-09-11 15:30:00+05:30,1048.4,hold_to_end,26.3133,43.2831,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-09-11,CE,2025-09-10 15:25:00+05:30,1023.9,2025-09-11 15:30:00+05:30,1048.4,hold_to_end,2.3928,8.1893,,1.0
target_30pct,SENSEX,weekly,2025-09-11,CE,2025-09-10 15:25:00+05:30,1023.9,2025-09-11 15:30:00+05:30,1048.4,hold_to_end,2.3928,8.1893,,0.0
target_50pct,SENSEX,weekly,2025-09-11,CE,2025-09-10 15:25:00+05:30,1023.9,2025-09-11 15:30:00+05:30,1048.4,hold_to_end,2.3928,8.1893,,0.0
target_75pct,SENSEX,weekly,2025-09-11,CE,2025-09-10 15:25:00+05:30,1023.9,2025-09-11 15:30:00+05:30,1048.4,hold_to_end,2.3928,8.1893,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-09-11,PE,2025-08-28 12:40:00+05:30,657.15,2025-08-29 15:10:00+05:30,795.635,trail_stop,23.7515,34.5431,30.0,0.7
target_30pct,SENSEX,weekly,2025-09-11,PE,2025-08-28 12:40:00+05:30,657.15,2025-08-29 15:10:00+05:30,854.295,target_30pct_hit,30.0,34.5431,,0.0
target_50pct,SENSEX,weekly,2025-09-11,PE,2025-08-28 12:40:00+05:30,657.15,2025-09-11 15:30:00+05:30,0.05,hold_to_end,-99.9924,34.5431,,0.0
target_75pct,SENSEX,weekly,2025-09-11,PE,2025-08-28 12:40:00+05:30,657.15,2025-09-11 15:30:00+05:30,0.05,hold_to_end,-99.9924,34.5431,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-09-11,PE,2025-09-02 13:25:00+05:30,379.75,2025-09-02 13:55:00+05:30,511.925,trail_stop,33.8835,75.6682,30.0|40.0,0.6
target_30pct,SENSEX,weekly,2025-09-11,PE,2025-09-02 13:25:00+05:30,379.75,2025-09-02 13:55:00+05:30,493.675,target_30pct_hit,30.0,75.6682,,0.0
target_50pct,SENSEX,weekly,2025-09-11,PE,2025-09-02 13:25:00+05:30,379.75,2025-09-02 14:00:00+05:30,569.625,target_50pct_hit,50.0,75.6682,,0.0
target_75pct,SENSEX,weekly,2025-09-11,PE,2025-09-02 13:25:00+05:30,379.75,2025-09-02 14:30:00+05:30,664.5625,target_75pct_hit,75.0,75.6682,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-09-11,PE,2025-09-04 12:25:00+05:30,269.25,2025-09-04 13:00:00+05:30,188.475,hard_sl,-30.0,81.1885,,1.0
target_30pct,SENSEX,weekly,2025-09-11,PE,2025-09-04 12:25:00+05:30,269.25,2025-09-05 10:15:00+05:30,350.025,target_30pct_hit,30.0,81.1885,,0.0
target_50pct,SENSEX,weekly,2025-09-11,PE,2025-09-04 12:25:00+05:30,269.25,2025-09-05 10:15:00+05:30,403.875,target_50pct_hit,50.0,81.1885,,0.0
target_75pct,SENSEX,weekly,2025-09-11,PE,2025-09-04 12:25:00+05:30,269.25,2025-09-05 10:20:00+05:30,471.1875,target_75pct_hit,75.0,81.1885,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-09-11,PE,2025-09-08 15:00:00+05:30,137.95,2025-09-09 09:15:00+05:30,96.565,hard_sl,-30.0,26.8576,,1.0
target_30pct,SENSEX,weekly,2025-09-11,PE,2025-09-08 15:00:00+05:30,137.95,2025-09-11 15:30:00+05:30,0.05,hold_to_end,-99.9638,26.8576,,0.0
target_50pct,SENSEX,weekly,2025-09-11,PE,2025-09-08 15:00:00+05:30,137.95,2025-09-11 15:30:00+05:30,0.05,hold_to_end,-99.9638,26.8576,,0.0
target_75pct,SENSEX,weekly,2025-09-11,PE,2025-09-08 15:00:00+05:30,137.95,2025-09-11 15:30:00+05:30,0.05,hold_to_end,-99.9638,26.8576,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-09-18,CE,2025-09-04 13:30:00+05:30,688.5,2025-09-05 10:10:00+05:30,481.95,hard_sl,-30.0,191.1692,,1.0
target_30pct,SENSEX,weekly,2025-09-18,CE,2025-09-04 13:30:00+05:30,688.5,2025-09-10 10:35:00+05:30,895.05,target_30pct_hit,30.0,191.1692,,0.0
target_50pct,SENSEX,weekly,2025-09-18,CE,2025-09-04 13:30:00+05:30,688.5,2025-09-12 11:30:00+05:30,1032.75,target_50pct_hit,50.0,191.1692,,0.0
target_75pct,SENSEX,weekly,2025-09-18,CE,2025-09-04 13:30:00+05:30,688.5,2025-09-16 12:25:00+05:30,1204.875,target_75pct_hit,75.0,191.1692,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-09-18,CE,2025-09-10 15:25:00+05:30,764.7,2025-09-12 12:55:00+05:30,977.93,trail_stop,28.5189,162.1551,30.0,0.7
target_30pct,SENSEX,weekly,2025-09-18,CE,2025-09-10 15:25:00+05:30,764.7,2025-09-12 11:20:00+05:30,994.11,target_30pct_hit,30.0,162.1551,,0.0
target_50pct,SENSEX,weekly,2025-09-18,CE,2025-09-10 15:25:00+05:30,764.7,2025-09-16 10:05:00+05:30,1147.05,target_50pct_hit,50.0,162.1551,,0.0
target_75pct,SENSEX,weekly,2025-09-18,CE,2025-09-10 15:25:00+05:30,764.7,2025-09-16 15:10:00+05:30,1338.225,target_75pct_hit,75.0,162.1551,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-09-18,CE,2025-09-12 15:15:00+05:30,1007.05,2025-09-17 14:30:00+05:30,1569.295,trail_stop,46.3324,99.0666,30.0|40.0|50.0|60.0,0.4
target_30pct,SENSEX,weekly,2025-09-18,CE,2025-09-12 15:15:00+05:30,1007.05,2025-09-16 15:05:00+05:30,1309.165,target_30pct_hit,30.0,99.0666,,0.0
target_50pct,SENSEX,weekly,2025-09-18,CE,2025-09-12 15:15:00+05:30,1007.05,2025-09-17 09:20:00+05:30,1510.575,target_50pct_hit,50.0,99.0666,,0.0
target_75pct,SENSEX,weekly,2025-09-18,CE,2025-09-12 15:15:00+05:30,1007.05,2025-09-18 09:20:00+05:30,1762.3375,target_75pct_hit,75.0,99.0666,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-09-18,CE,2025-09-17 15:15:00+05:30,1672.75,2025-09-18 15:30:00+05:30,1920.7,hold_to_end,14.8229,19.8446,,1.0
target_30pct,SENSEX,weekly,2025-09-18,CE,2025-09-17 15:15:00+05:30,1672.75,2025-09-18 15:30:00+05:30,1920.7,hold_to_end,14.8229,19.8446,,0.0
target_50pct,SENSEX,weekly,2025-09-18,CE,2025-09-17 15:15:00+05:30,1672.75,2025-09-18 15:30:00+05:30,1920.7,hold_to_end,14.8229,19.8446,,0.0
target_75pct,SENSEX,weekly,2025-09-18,CE,2025-09-17 15:15:00+05:30,1672.75,2025-09-18 15:30:00+05:30,1920.7,hold_to_end,14.8229,19.8446,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-09-18,PE,2025-09-04 13:50:00+05:30,631.6,2025-09-05 10:15:00+05:30,846.79,trail_stop,33.4424,44.791,30.0|40.0,0.6
target_30pct,SENSEX,weekly,2025-09-18,PE,2025-09-04 13:50:00+05:30,631.6,2025-09-05 10:15:00+05:30,821.08,target_30pct_hit,30.0,44.791,,0.0
target_50pct,SENSEX,weekly,2025-09-18,PE,2025-09-04 13:50:00+05:30,631.6,2025-09-18 15:30:00+05:30,0.05,hold_to_end,-99.9921,44.791,,0.0
target_75pct,SENSEX,weekly,2025-09-18,PE,2025-09-04 13:50:00+05:30,631.6,2025-09-18 15:30:00+05:30,0.05,hold_to_end,-99.9921,44.791,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-09-18,PE,2025-09-08 15:00:00+05:30,522.7,2025-09-10 09:15:00+05:30,365.89,hard_sl,-30.0,11.1632,,1.0
target_30pct,SENSEX,weekly,2025-09-18,PE,2025-09-08 15:00:00+05:30,522.7,2025-09-18 15:30:00+05:30,0.05,hold_to_end,-99.9904,11.1632,,0.0
target_50pct,SENSEX,weekly,2025-09-18,PE,2025-09-08 15:00:00+05:30,522.7,2025-09-18 15:30:00+05:30,0.05,hold_to_end,-99.9904,11.1632,,0.0
target_75pct,SENSEX,weekly,2025-09-18,PE,2025-09-08 15:00:00+05:30,522.7,2025-09-18 15:30:00+05:30,0.05,hold_to_end,-99.9904,11.1632,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-10-01,CE,2025-09-17 15:05:00+05:30,813.9,2025-09-22 09:15:00+05:30,569.73,hard_sl,-30.0,21.6366,,1.0
target_30pct,SENSEX,weekly,2025-10-01,CE,2025-09-17 15:05:00+05:30,813.9,2025-10-01 15:30:00+05:30,0.05,hold_to_end,-99.9939,21.6366,,0.0
target_50pct,SENSEX,weekly,2025-10-01,CE,2025-09-17 15:05:00+05:30,813.9,2025-10-01 15:30:00+05:30,0.05,hold_to_end,-99.9939,21.6366,,0.0
target_75pct,SENSEX,weekly,2025-10-01,CE,2025-09-17 15:05:00+05:30,813.9,2025-10-01 15:30:00+05:30,0.05,hold_to_end,-99.9939,21.6366,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-10-01,PE,2025-09-17 12:35:00+05:30,443.4,2025-09-18 09:15:00+05:30,310.38,hard_sl,-30.0,403.3604,,1.0
target_30pct,SENSEX,weekly,2025-10-01,PE,2025-09-17 12:35:00+05:30,443.4,2025-09-22 14:45:00+05:30,576.42,target_30pct_hit,30.0,403.3604,,0.0
target_50pct,SENSEX,weekly,2025-10-01,PE,2025-09-17 12:35:00+05:30,443.4,2025-09-23 09:45:00+05:30,665.1,target_50pct_hit,50.0,403.3604,,0.0
target_75pct,SENSEX,weekly,2025-10-01,PE,2025-09-17 12:35:00+05:30,443.4,2025-09-23 11:15:00+05:30,775.95,target_75pct_hit,75.0,403.3604,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-10-01,PE,2025-09-24 09:15:00+05:30,710.0,2025-09-25 11:15:00+05:30,914.0,trail_stop,29.1127,214.3521,30.0,0.7
target_30pct,SENSEX,weekly,2025-10-01,PE,2025-09-24 09:15:00+05:30,710.0,2025-09-25 10:35:00+05:30,923.0,target_30pct_hit,30.0,214.3521,,0.0
target_50pct,SENSEX,weekly,2025-10-01,PE,2025-09-24 09:15:00+05:30,710.0,2025-09-25 12:45:00+05:30,1065.0,target_50pct_hit,50.0,214.3521,,0.0
target_75pct,SENSEX,weekly,2025-10-01,PE,2025-09-24 09:15:00+05:30,710.0,2025-09-25 15:05:00+05:30,1242.5,target_75pct_hit,75.0,214.3521,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-10-01,PE,2025-09-29 11:45:00+05:30,2000.0,2025-10-01 15:30:00+05:30,1623.65,hold_to_end,-18.8175,11.595,,1.0
target_30pct,SENSEX,weekly,2025-10-01,PE,2025-09-29 11:45:00+05:30,2000.0,2025-10-01 15:30:00+05:30,1623.65,hold_to_end,-18.8175,11.595,,0.0
target_50pct,SENSEX,weekly,2025-10-01,PE,2025-09-29 11:45:00+05:30,2000.0,2025-10-01 15:30:00+05:30,1623.65,hold_to_end,-18.8175,11.595,,0.0
target_75pct,SENSEX,weekly,2025-10-01,PE,2025-09-29 11:45:00+05:30,2000.0,2025-10-01 15:30:00+05:30,1623.65,hold_to_end,-18.8175,11.595,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-10-09,CE,2025-09-29 09:45:00+05:30,353.95,2025-09-29 12:40:00+05:30,247.765,hard_sl,-30.0,148.0576,,1.0
target_30pct,SENSEX,weekly,2025-10-09,CE,2025-09-29 09:45:00+05:30,353.95,2025-10-06 13:05:00+05:30,460.135,target_30pct_hit,30.0,148.0576,,0.0
target_50pct,SENSEX,weekly,2025-10-09,CE,2025-09-29 09:45:00+05:30,353.95,2025-10-06 13:30:00+05:30,530.925,target_50pct_hit,50.0,148.0576,,0.0
target_75pct,SENSEX,weekly,2025-10-09,CE,2025-09-29 09:45:00+05:30,353.95,2025-10-07 09:40:00+05:30,619.4125,target_75pct_hit,75.0,148.0576,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-10-09,CE,2025-10-07 12:10:00+05:30,747.45,2025-10-08 09:15:00+05:30,523.215,hard_sl,-30.0,17.4661,,1.0
target_30pct,SENSEX,weekly,2025-10-09,CE,2025-10-07 12:10:00+05:30,747.45,2025-10-09 15:30:00+05:30,672.0,hold_to_end,-10.0943,17.4661,,0.0
target_50pct,SENSEX,weekly,2025-10-09,CE,2025-10-07 12:10:00+05:30,747.45,2025-10-09 15:30:00+05:30,672.0,hold_to_end,-10.0943,17.4661,,0.0
target_75pct,SENSEX,weekly,2025-10-09,CE,2025-10-07 12:10:00+05:30,747.45,2025-10-09 15:30:00+05:30,672.0,hold_to_end,-10.0943,17.4661,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-10-09,PE,2025-09-25 14:05:00+05:30,455.05,2025-09-26 09:15:00+05:30,706.895,trail_stop,46.1378,170.3769,30.0|40.0|50.0|60.0,0.4
target_30pct,SENSEX,weekly,2025-10-09,PE,2025-09-25 14:05:00+05:30,455.05,2025-09-26 09:15:00+05:30,591.565,target_30pct_hit,30.0,170.3769,,0.0
target_50pct,SENSEX,weekly,2025-10-09,PE,2025-09-25 14:05:00+05:30,455.05,2025-09-26 09:15:00+05:30,682.575,target_50pct_hit,50.0,170.3769,,0.0
target_75pct,SENSEX,weekly,2025-10-09,PE,2025-09-25 14:05:00+05:30,455.05,2025-09-26 09:35:00+05:30,796.3375,target_75pct_hit,75.0,170.3769,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-10-09,PE,2025-09-29 11:40:00+05:30,1002.25,2025-10-01 11:45:00+05:30,701.575,hard_sl,-30.0,22.7588,,1.0
target_30pct,SENSEX,weekly,2025-10-09,PE,2025-09-29 11:40:00+05:30,1002.25,2025-10-09 15:30:00+05:30,0.15,hold_to_end,-99.985,22.7588,,0.0
target_50pct,SENSEX,weekly,2025-10-09,PE,2025-09-29 11:40:00+05:30,1002.25,2025-10-09 15:30:00+05:30,0.15,hold_to_end,-99.985,22.7588,,0.0
target_75pct,SENSEX,weekly,2025-10-09,PE,2025-09-29 11:40:00+05:30,1002.25,2025-10-09 15:30:00+05:30,0.15,hold_to_end,-99.985,22.7588,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2025-10-16,CE,2025-10-03 14:40:00+05:30,806.5,2025-10-06 13:05:00+05:30,1128.2,trail_stop,36.933,218.0595,30.0|40.0,0.6
