underlying,expiry,option_type,timeframe,target,entry_time,entry_price,exit_idx,exit_reason,return_pct,max_possible_return_pct
ABB,2025-08-28,CE,30m,50,2025-08-20 08:45:00+00:00,10.5,312,stop_loss,-57.1429,36.1905
ABB,2025-08-28,CE,30m,75,2025-08-20 08:45:00+00:00,10.5,312,stop_loss,-57.1429,36.1905
ABB,2025-08-28,PE,30m,20,2025-07-23 06:15:00+00:00,132.0,91,target_20pct,20,314.5455
ABB,2025-08-28,PE,30m,30,2025-07-23 06:15:00+00:00,132.0,97,target_30pct,30,314.5455
ABB,2025-08-28,PE,30m,50,2025-07-23 06:15:00+00:00,132.0,106,target_50pct,50,314.5455
ABB,2025-08-28,PE,30m,75,2025-07-23 06:15:00+00:00,132.0,153,target_75pct,75,314.5455
ABB,2025-08-28,PE,30m,20,2025-08-08 09:45:00+00:00,490.25,366,hold_to_end,3.4166,11.6165
ABB,2025-08-28,PE,30m,30,2025-08-08 09:45:00+00:00,490.25,366,hold_to_end,3.4166,11.6165
ABB,2025-08-28,PE,30m,50,2025-08-08 09:45:00+00:00,490.25,366,hold_to_end,3.4166,11.6165
ABB,2025-08-28,PE,30m,75,2025-08-08 09:45:00+00:00,490.25,366,hold_to_end,3.4166,11.6165
ABB,2025-09-30,CE,30m,20,2025-09-01 05:15:00+00:00,198.35,113,target_20pct,20,141.6436
ABB,2025-09-30,CE,30m,30,2025-09-01 05:15:00+00:00,198.35,121,target_30pct,30,141.6436
ABB,2025-09-30,CE,30m,50,2025-09-01 05:15:00+00:00,198.35,231,target_50pct,50,141.6436
ABB,2025-09-30,CE,30m,75,2025-09-01 05:15:00+00:00,198.35,233,target_75pct,75,141.6436
ABB,2025-09-30,PE,30m,20,2025-08-22 07:45:00+00:00,124.0,64,target_20pct,20,47.9032
ABB,2025-09-30,PE,30m,30,2025-08-22 07:45:00+00:00,124.0,76,target_30pct,30,47.9032
ABB,2025-09-30,PE,30m,50,2025-08-22 07:45:00+00:00,124.0,119,stop_loss,-50.0,47.9032
ABB,2025-09-30,PE,30m,75,2025-08-22 07:45:00+00:00,124.0,119,stop_loss,-50.0,47.9032
ABB,2025-09-30,PE,30m,20,2025-09-05 06:15:00+00:00,68.0,209,stop_loss,-55.4412,16.4706
ABB,2025-09-30,PE,30m,30,2025-09-05 06:15:00+00:00,68.0,209,stop_loss,-55.4412,16.4706
ABB,2025-09-30,PE,30m,50,2025-09-05 06:15:00+00:00,68.0,209,stop_loss,-55.4412,16.4706
ABB,2025-09-30,PE,30m,75,2025-09-05 06:15:00+00:00,68.0,209,stop_loss,-55.4412,16.4706
ABB,2025-09-30,PE,30m,20,2025-09-24 09:45:00+00:00,5.95,336,target_20pct,20,57.1429
ABB,2025-09-30,PE,30m,30,2025-09-24 09:45:00+00:00,5.95,337,target_30pct,30,57.1429
ABB,2025-09-30,PE,30m,50,2025-09-24 09:45:00+00:00,5.95,337,target_50pct,50,57.1429
ABB,2025-09-30,PE,30m,75,2025-09-24 09:45:00+00:00,5.95,362,stop_loss,-74.7899,57.1429
ABB,2025-10-28,CE,30m,20,2025-10-10 07:15:00+00:00,145.5,126,stop_loss,-50.756,15.2921
ABB,2025-10-28,CE,30m,30,2025-10-10 07:15:00+00:00,145.5,126,stop_loss,-50.756,15.2921
ABB,2025-10-28,CE,30m,50,2025-10-10 07:15:00+00:00,145.5,126,stop_loss,-50.756,15.2921
ABB,2025-10-28,CE,30m,75,2025-10-10 07:15:00+00:00,145.5,126,stop_loss,-50.756,15.2921
ABB,2025-10-28,CE,30m,20,2025-10-27 09:15:00+00:00,98.85,163,stop_loss,-59.5346,2.175
ABB,2025-10-28,CE,30m,30,2025-10-27 09:15:00+00:00,98.85,163,stop_loss,-59.5346,2.175
ABB,2025-10-28,CE,30m,50,2025-10-27 09:15:00+00:00,98.85,163,stop_loss,-59.5346,2.175
ABB,2025-10-28,CE,30m,75,2025-10-27 09:15:00+00:00,98.85,163,stop_loss,-59.5346,2.175
ABB,2025-10-28,PE,30m,20,2025-10-13 05:45:00+00:00,115.95,80,target_20pct,20,27.4256
ABB,2025-10-28,PE,30m,30,2025-10-13 05:45:00+00:00,115.95,94,stop_loss,-53.5144,27.4256
ABB,2025-10-28,PE,30m,50,2025-10-13 05:45:00+00:00,115.95,94,stop_loss,-53.5144,27.4256
ABB,2025-10-28,PE,30m,75,2025-10-13 05:45:00+00:00,115.95,94,stop_loss,-53.5144,27.4256
ABB,2025-11-25,CE,30m,20,2025-10-10 06:15:00+00:00,234.3,288,stop_loss,-74.4985,3.2864
ABB,2025-11-25,CE,30m,30,2025-10-10 06:15:00+00:00,234.3,288,stop_loss,-74.4985,3.2864
ABB,2025-11-25,CE,30m,50,2025-10-10 06:15:00+00:00,234.3,288,stop_loss,-74.4985,3.2864
ABB,2025-11-25,CE,30m,75,2025-10-10 06:15:00+00:00,234.3,288,stop_loss,-74.4985,3.2864
ABB,2025-11-25,CE,30m,20,2025-11-17 09:15:00+00:00,25.0,379,target_20pct,20,47.8
ABB,2025-11-25,CE,30m,30,2025-11-17 09:15:00+00:00,25.0,390,target_30pct,30,47.8
ABB,2025-11-25,CE,30m,50,2025-11-17 09:15:00+00:00,25.0,419,stop_loss,-56.0,47.8
ABB,2025-11-25,CE,30m,75,2025-11-17 09:15:00+00:00,25.0,419,stop_loss,-56.0,47.8
ABB,2025-11-25,PE,30m,20,2025-10-08 05:15:00+00:00,189.6,52,target_20pct,20,60.2321
ABB,2025-11-25,PE,30m,30,2025-10-08 05:15:00+00:00,189.6,52,target_30pct,30,60.2321
ABB,2025-11-25,PE,30m,50,2025-10-08 05:15:00+00:00,189.6,298,target_50pct,50,60.2321
ABB,2025-11-25,PE,30m,75,2025-10-08 05:15:00+00:00,189.6,402,stop_loss,-51.7669,60.2321
ABB,2025-11-25,PE,30m,20,2025-11-24 03:45:00+00:00,135.0,443,target_20pct,20,21.8148
ABB,2025-11-25,PE,30m,30,2025-11-24 03:45:00+00:00,135.0,452,hold_to_end,17.6296,21.8148
ABB,2025-11-25,PE,30m,50,2025-11-24 03:45:00+00:00,135.0,452,hold_to_end,17.6296,21.8148
ABB,2025-11-25,PE,30m,75,2025-11-24 03:45:00+00:00,135.0,452,hold_to_end,17.6296,21.8148
ABB,2025-12-30,CE,30m,20,2025-11-26 04:15:00+00:00,156.9,96,target_20pct,20,48.8846
ABB,2025-12-30,CE,30m,30,2025-11-26 04:15:00+00:00,156.9,104,target_30pct,30,48.8846
ABB,2025-12-30,CE,30m,50,2025-11-26 04:15:00+00:00,156.9,208,stop_loss,-58.993,48.8846
ABB,2025-12-30,CE,30m,75,2025-11-26 04:15:00+00:00,156.9,208,stop_loss,-58.993,48.8846
ABB,2025-12-30,CE,30m,20,2025-12-10 04:45:00+00:00,148.25,235,target_20pct,20,57.5717
ABB,2025-12-30,CE,30m,30,2025-12-10 04:45:00+00:00,148.25,235,target_30pct,30,57.5717
ABB,2025-12-30,CE,30m,50,2025-12-10 04:45:00+00:00,148.25,247,target_50pct,50,57.5717
ABB,2025-12-30,CE,30m,75,2025-12-10 04:45:00+00:00,148.25,381,stop_loss,-51.5413,57.5717
ABB,2025-12-30,PE,30m,20,2025-11-21 09:45:00+00:00,152.9,99,stop_loss,-51.5697,12.1975
ABB,2025-12-30,PE,30m,30,2025-11-21 09:45:00+00:00,152.9,99,stop_loss,-51.5697,12.1975
ABB,2025-12-30,PE,30m,50,2025-11-21 09:45:00+00:00,152.9,99,stop_loss,-51.5697,12.1975
ABB,2025-12-30,PE,30m,75,2025-11-21 09:45:00+00:00,152.9,99,stop_loss,-51.5697,12.1975
ABB,2025-12-30,PE,30m,20,2025-12-03 04:15:00+00:00,86.75,167,target_20pct,20,80.2305
ABB,2025-12-30,PE,30m,30,2025-12-03 04:15:00+00:00,86.75,206,target_30pct,30,80.2305
ABB,2025-12-30,PE,30m,50,2025-12-03 04:15:00+00:00,86.75,208,target_50pct,50,80.2305
ABB,2025-12-30,PE,30m,75,2025-12-03 04:15:00+00:00,86.75,209,target_75pct,75,80.2305
ABB,2025-12-30,PE,30m,20,2025-12-17 05:45:00+00:00,30.4,294,target_20pct,20,157.0724
ABB,2025-12-30,PE,30m,30,2025-12-17 05:45:00+00:00,30.4,296,target_30pct,30,157.0724
ABB,2025-12-30,PE,30m,50,2025-12-17 05:45:00+00:00,30.4,299,target_50pct,50,157.0724
ABB,2025-12-30,PE,30m,75,2025-12-17 05:45:00+00:00,30.4,299,target_75pct,75,157.0724
ABB,2025-12-30,PE,30m,20,2025-12-30 03:45:00+00:00,14.5,391,target_20pct,20,84.8276
ABB,2025-12-30,PE,30m,30,2025-12-30 03:45:00+00:00,14.5,391,target_30pct,30,84.8276
ABB,2025-12-30,PE,30m,50,2025-12-30 03:45:00+00:00,14.5,391,target_50pct,50,84.8276
ABB,2025-12-30,PE,30m,75,2025-12-30 03:45:00+00:00,14.5,391,target_75pct,75,84.8276
ABB,2026-01-27,CE,30m,20,2026-01-06 04:15:00+00:00,180.6,93,target_20pct,20,42.1096
ABB,2026-01-27,CE,30m,30,2026-01-06 04:15:00+00:00,180.6,95,target_30pct,30,42.1096
ABB,2026-01-27,CE,30m,50,2026-01-06 04:15:00+00:00,180.6,108,stop_loss,-56.6722,42.1096
ABB,2026-01-27,CE,30m,75,2026-01-06 04:15:00+00:00,180.6,108,stop_loss,-56.6722,42.1096
ABB,2026-01-27,PE,30m,20,2026-01-05 08:15:00+00:00,101.25,94,stop_loss,-53.2346,383.8519
ABB,2026-01-27,PE,30m,30,2026-01-05 08:15:00+00:00,101.25,94,stop_loss,-53.2346,383.8519
ABB,2026-01-27,PE,30m,50,2026-01-05 08:15:00+00:00,101.25,94,stop_loss,-53.2346,383.8519
ABB,2026-01-27,PE,30m,75,2026-01-05 08:15:00+00:00,101.25,94,stop_loss,-53.2346,383.8519
ABB,2026-01-27,PE,30m,20,2026-01-08 06:45:00+00:00,83.55,104,target_20pct,20,486.3555
ABB,2026-01-27,PE,30m,30,2026-01-08 06:45:00+00:00,83.55,106,target_30pct,30,486.3555
ABB,2026-01-27,PE,30m,50,2026-01-08 06:45:00+00:00,83.55,107,target_50pct,50,486.3555
ABB,2026-01-27,PE,30m,75,2026-01-08 06:45:00+00:00,83.55,107,target_75pct,75,486.3555
ABB,2026-01-27,PE,30m,20,2026-01-23 06:15:00+00:00,426.05,243,hold_to_end,5.152,11.677
ABB,2026-01-27,PE,30m,30,2026-01-23 06:15:00+00:00,426.05,243,hold_to_end,5.152,11.677
ABB,2026-01-27,PE,30m,50,2026-01-23 06:15:00+00:00,426.05,243,hold_to_end,5.152,11.677
ABB,2026-01-27,PE,30m,75,2026-01-23 06:15:00+00:00,426.05,243,hold_to_end,5.152,11.677
ABB,2026-02-24,CE,30m,20,2026-01-28 03:45:00+00:00,176.4,86,target_20pct,20,668.1406
ABB,2026-02-24,CE,30m,30,2026-01-28 03:45:00+00:00,176.4,88,target_30pct,30,668.1406
ABB,2026-02-24,CE,30m,50,2026-01-28 03:45:00+00:00,176.4,89,target_50pct,50,668.1406
ABB,2026-02-24,CE,30m,75,2026-01-28 03:45:00+00:00,176.4,100,target_75pct,75,668.1406
ABB,2026-02-24,CE,30m,20,2026-02-02 04:45:00+00:00,605.0,147,target_20pct,20,123.9669
ABB,2026-02-24,CE,30m,30,2026-02-02 04:45:00+00:00,605.0,154,target_30pct,30,123.9669
ABB,2026-02-24,CE,30m,50,2026-02-02 04:45:00+00:00,605.0,162,target_50pct,50,123.9669
ABB,2026-02-24,CE,30m,75,2026-02-02 04:45:00+00:00,605.0,181,target_75pct,75,123.9669
ABB,2026-02-24,CE,30m,20,2026-02-24 04:15:00+00:00,1114.45,217,hold_to_end,4.2667,4.2667
ABB,2026-02-24,CE,30m,30,2026-02-24 04:15:00+00:00,1114.45,217,hold_to_end,4.2667,4.2667
ABB,2026-02-24,CE,30m,50,2026-02-24 04:15:00+00:00,1114.45,217,hold_to_end,4.2667,4.2667
ABB,2026-02-24,CE,30m,75,2026-02-24 04:15:00+00:00,1114.45,217,hold_to_end,4.2667,4.2667
ABB,2026-02-24,PE,30m,20,2026-02-17 07:45:00+00:00,5.1,292,target_20pct,20,51.9608
ABB,2026-02-24,PE,30m,30,2026-02-17 07:45:00+00:00,5.1,293,target_30pct,30,51.9608
ABB,2026-02-24,PE,30m,50,2026-02-17 07:45:00+00:00,5.1,293,target_50pct,50,51.9608
ABB,2026-02-24,PE,30m,75,2026-02-17 07:45:00+00:00,5.1,294,stop_loss,-65.6863,51.9608
ABCAPITAL,2025-04-24,CE,30m,20,2025-03-24 06:45:00+00:00,8.1,212,target_20pct,20,162.3457
ABCAPITAL,2025-04-24,CE,30m,30,2025-03-24 06:45:00+00:00,8.1,219,target_30pct,30,162.3457
ABCAPITAL,2025-04-24,CE,30m,50,2025-03-24 06:45:00+00:00,8.1,270,stop_loss,-53.7037,162.3457
ABCAPITAL,2025-04-24,CE,30m,75,2025-03-24 06:45:00+00:00,8.1,270,stop_loss,-53.7037,162.3457
ABCAPITAL,2025-04-24,CE,30m,20,2025-04-08 03:45:00+00:00,6.5,318,target_20pct,20,226.9231
ABCAPITAL,2025-04-24,CE,30m,30,2025-04-08 03:45:00+00:00,6.5,405,target_30pct,30,226.9231
ABCAPITAL,2025-04-24,CE,30m,50,2025-04-08 03:45:00+00:00,6.5,406,target_50pct,50,226.9231
ABCAPITAL,2025-04-24,CE,30m,75,2025-04-08 03:45:00+00:00,6.5,424,target_75pct,75,226.9231
ABCAPITAL,2025-04-24,CE,30m,20,2025-04-23 07:27:00+00:00,20.95,553,hold_to_end,-12.6492,1.432
ABCAPITAL,2025-04-24,CE,30m,30,2025-04-23 07:27:00+00:00,20.95,553,hold_to_end,-12.6492,1.432
ABCAPITAL,2025-04-24,CE,30m,50,2025-04-23 07:27:00+00:00,20.95,553,hold_to_end,-12.6492,1.432
ABCAPITAL,2025-04-24,CE,30m,75,2025-04-23 07:27:00+00:00,20.95,553,hold_to_end,-12.6492,1.432
ABCAPITAL,2025-04-24,PE,30m,20,2025-03-24 05:19:00+00:00,7.35,108,target_20pct,20,86.3946
ABCAPITAL,2025-04-24,PE,30m,30,2025-03-24 05:19:00+00:00,7.35,108,target_30pct,30,86.3946
ABCAPITAL,2025-04-24,PE,30m,50,2025-03-24 05:19:00+00:00,7.35,200,stop_loss,-51.0204,86.3946
ABCAPITAL,2025-04-24,PE,30m,75,2025-03-24 05:19:00+00:00,7.35,200,stop_loss,-51.0204,86.3946
ABCAPITAL,2025-04-24,PE,30m,20,2025-04-04 06:15:00+00:00,3.3,260,target_20pct,20,315.1515
ABCAPITAL,2025-04-24,PE,30m,30,2025-04-04 06:15:00+00:00,3.3,261,target_30pct,30,315.1515
ABCAPITAL,2025-04-24,PE,30m,50,2025-04-04 06:15:00+00:00,3.3,270,target_50pct,50,315.1515
ABCAPITAL,2025-04-24,PE,30m,75,2025-04-04 06:15:00+00:00,3.3,270,target_75pct,75,315.1515
ABCAPITAL,2025-04-24,PE,30m,20,2025-04-09 05:15:00+00:00,8.4,362,stop_loss,-52.381,0.0
ABCAPITAL,2025-04-24,PE,30m,30,2025-04-09 05:15:00+00:00,8.4,362,stop_loss,-52.381,0.0
ABCAPITAL,2025-04-24,PE,30m,50,2025-04-09 05:15:00+00:00,8.4,362,stop_loss,-52.381,0.0
ABCAPITAL,2025-04-24,PE,30m,75,2025-04-09 05:15:00+00:00,8.4,362,stop_loss,-52.381,0.0
ABCAPITAL,2025-05-29,CE,30m,20,2025-04-11 07:15:00+00:00,5.4,91,target_20pct,20,350.9259
ABCAPITAL,2025-05-29,CE,30m,30,2025-04-11 07:15:00+00:00,5.4,91,target_30pct,30,350.9259
ABCAPITAL,2025-05-29,CE,30m,50,2025-04-11 07:15:00+00:00,5.4,104,target_50pct,50,350.9259
ABCAPITAL,2025-05-29,CE,30m,75,2025-04-11 07:15:00+00:00,5.4,117,target_75pct,75,350.9259
ABCAPITAL,2025-05-29,CE,30m,20,2025-04-29 04:15:00+00:00,10.15,257,stop_loss,-51.7241,139.9015
ABCAPITAL,2025-05-29,CE,30m,30,2025-04-29 04:15:00+00:00,10.15,257,stop_loss,-51.7241,139.9015
ABCAPITAL,2025-05-29,CE,30m,50,2025-04-29 04:15:00+00:00,10.15,257,stop_loss,-51.7241,139.9015
ABCAPITAL,2025-05-29,CE,30m,75,2025-04-29 04:15:00+00:00,10.15,257,stop_loss,-51.7241,139.9015
ABCAPITAL,2025-05-29,CE,30m,20,2025-05-07 07:45:00+00:00,8.4,278,target_20pct,20,189.881
ABCAPITAL,2025-05-29,CE,30m,30,2025-05-07 07:45:00+00:00,8.4,279,target_30pct,30,189.881
ABCAPITAL,2025-05-29,CE,30m,50,2025-05-07 07:45:00+00:00,8.4,318,target_50pct,50,189.881
ABCAPITAL,2025-05-29,CE,30m,75,2025-05-07 07:45:00+00:00,8.4,325,target_75pct,75,189.881
ABCAPITAL,2025-05-29,CE,30m,20,2025-05-21 04:45:00+00:00,19.85,419,target_20pct,20,22.67
ABCAPITAL,2025-05-29,CE,30m,30,2025-05-21 04:45:00+00:00,19.85,478,hold_to_end,7.8086,22.67
ABCAPITAL,2025-05-29,CE,30m,50,2025-05-21 04:45:00+00:00,19.85,478,hold_to_end,7.8086,22.67
ABCAPITAL,2025-05-29,CE,30m,75,2025-05-21 04:45:00+00:00,19.85,478,hold_to_end,7.8086,22.67
ABCAPITAL,2025-05-29,PE,30m,20,2025-04-24 07:15:00+00:00,6.55,83,target_20pct,20,119.084
ABCAPITAL,2025-05-29,PE,30m,30,2025-04-24 07:15:00+00:00,6.55,83,target_30pct,30,119.084
ABCAPITAL,2025-05-29,PE,30m,50,2025-04-24 07:15:00+00:00,6.55,84,target_50pct,50,119.084
ABCAPITAL,2025-05-29,PE,30m,75,2025-04-24 07:15:00+00:00,6.55,87,target_75pct,75,119.084
ABCAPITAL,2025-05-29,PE,30m,20,2025-04-30 03:45:00+00:00,9.3,169,target_20pct,20,54.3011
ABCAPITAL,2025-05-29,PE,30m,30,2025-04-30 03:45:00+00:00,9.3,170,target_30pct,30,54.3011
ABCAPITAL,2025-05-29,PE,30m,50,2025-04-30 03:45:00+00:00,9.3,200,target_50pct,50,54.3011
ABCAPITAL,2025-05-29,PE,30m,75,2025-04-30 03:45:00+00:00,9.3,217,stop_loss,-50.6452,54.3011
ABCAPITAL,2025-05-29,PE,30m,20,2025-05-27 04:15:00+00:00,0.3,358,stop_loss,-50.0,33.3333
ABCAPITAL,2025-05-29,PE,30m,30,2025-05-27 04:15:00+00:00,0.3,358,stop_loss,-50.0,33.3333
ABCAPITAL,2025-05-29,PE,30m,50,2025-05-27 04:15:00+00:00,0.3,358,stop_loss,-50.0,33.3333
ABCAPITAL,2025-05-29,PE,30m,75,2025-05-27 04:15:00+00:00,0.3,358,stop_loss,-50.0,33.3333
ABCAPITAL,2025-06-26,CE,30m,20,2025-05-16 09:45:00+00:00,9.25,68,target_20pct,20,494.5946
ABCAPITAL,2025-06-26,CE,30m,30,2025-05-16 09:45:00+00:00,9.25,177,target_30pct,30,494.5946
ABCAPITAL,2025-06-26,CE,30m,50,2025-05-16 09:45:00+00:00,9.25,219,target_50pct,50,494.5946
ABCAPITAL,2025-06-26,CE,30m,75,2025-05-16 09:45:00+00:00,9.25,223,target_75pct,75,494.5946
ABCAPITAL,2025-06-26,CE,30m,20,2025-06-16 07:15:00+00:00,26.75,307,target_20pct,20,105.6075
ABCAPITAL,2025-06-26,CE,30m,30,2025-06-16 07:15:00+00:00,26.75,318,target_30pct,30,105.6075
ABCAPITAL,2025-06-26,CE,30m,50,2025-06-16 07:15:00+00:00,26.75,343,target_50pct,50,105.6075
ABCAPITAL,2025-06-26,CE,30m,75,2025-06-16 07:15:00+00:00,26.75,366,target_75pct,75,105.6075
ABCAPITAL,2025-06-26,PE,30m,20,2025-05-20 09:15:00+00:00,11.25,132,stop_loss,-55.5556,0.0
ABCAPITAL,2025-06-26,PE,30m,30,2025-05-20 09:15:00+00:00,11.25,132,stop_loss,-55.5556,0.0
ABCAPITAL,2025-06-26,PE,30m,50,2025-05-20 09:15:00+00:00,11.25,132,stop_loss,-55.5556,0.0
ABCAPITAL,2025-06-26,PE,30m,75,2025-05-20 09:15:00+00:00,11.25,132,stop_loss,-55.5556,0.0
ABCAPITAL,2025-06-26,PE,30m,20,2025-06-13 04:45:00+00:00,0.8,254,target_20pct,20,43.75
ABCAPITAL,2025-06-26,PE,30m,30,2025-06-13 04:45:00+00:00,0.8,254,target_30pct,30,43.75
ABCAPITAL,2025-06-26,PE,30m,50,2025-06-13 04:45:00+00:00,0.8,266,stop_loss,-50.0,43.75
ABCAPITAL,2025-06-26,PE,30m,75,2025-06-13 04:45:00+00:00,0.8,266,stop_loss,-50.0,43.75
ABCAPITAL,2025-07-31,CE,30m,20,2025-06-30 06:15:00+00:00,14.1,98,target_20pct,20,26.9504
ABCAPITAL,2025-07-31,CE,30m,30,2025-06-30 06:15:00+00:00,14.1,201,stop_loss,-50.0,26.9504
ABCAPITAL,2025-07-31,CE,30m,50,2025-06-30 06:15:00+00:00,14.1,201,stop_loss,-50.0,26.9504
ABCAPITAL,2025-07-31,CE,30m,75,2025-06-30 06:15:00+00:00,14.1,201,stop_loss,-50.0,26.9504
ABCAPITAL,2025-07-31,CE,30m,20,2025-07-21 07:45:00+00:00,6.25,302,stop_loss,-51.2,16.0
ABCAPITAL,2025-07-31,CE,30m,30,2025-07-21 07:45:00+00:00,6.25,302,stop_loss,-51.2,16.0
ABCAPITAL,2025-07-31,CE,30m,50,2025-07-21 07:45:00+00:00,6.25,302,stop_loss,-51.2,16.0
ABCAPITAL,2025-07-31,CE,30m,75,2025-07-21 07:45:00+00:00,6.25,302,stop_loss,-51.2,16.0
ABCAPITAL,2025-07-31,CE,30m,20,2025-07-24 09:15:00+00:00,5.15,328,stop_loss,-72.8155,1.9417
ABCAPITAL,2025-07-31,CE,30m,30,2025-07-24 09:15:00+00:00,5.15,328,stop_loss,-72.8155,1.9417
ABCAPITAL,2025-07-31,CE,30m,50,2025-07-24 09:15:00+00:00,5.15,328,stop_loss,-72.8155,1.9417
ABCAPITAL,2025-07-31,CE,30m,75,2025-07-24 09:15:00+00:00,5.15,328,stop_loss,-72.8155,1.9417
ABCAPITAL,2025-07-31,PE,30m,20,2025-06-27 07:45:00+00:00,9.0,92,stop_loss,-50.0,154.4444
ABCAPITAL,2025-07-31,PE,30m,30,2025-06-27 07:45:00+00:00,9.0,92,stop_loss,-50.0,154.4444
ABCAPITAL,2025-07-31,PE,30m,50,2025-06-27 07:45:00+00:00,9.0,92,stop_loss,-50.0,154.4444
ABCAPITAL,2025-07-31,PE,30m,75,2025-06-27 07:45:00+00:00,9.0,92,stop_loss,-50.0,154.4444
ABCAPITAL,2025-07-31,PE,30m,20,2025-07-02 08:15:00+00:00,6.2,192,target_20pct,20,269.3548
ABCAPITAL,2025-07-31,PE,30m,30,2025-07-02 08:15:00+00:00,6.2,193,target_30pct,30,269.3548
ABCAPITAL,2025-07-31,PE,30m,50,2025-07-02 08:15:00+00:00,6.2,320,target_50pct,50,269.3548
ABCAPITAL,2025-07-31,PE,30m,75,2025-07-02 08:15:00+00:00,6.2,320,target_75pct,75,269.3548
ABCAPITAL,2025-08-28,CE,30m,20,2025-07-23 07:45:00+00:00,15.6,71,stop_loss,-52.8846,100.641
ABCAPITAL,2025-08-28,CE,30m,30,2025-07-23 07:45:00+00:00,15.6,71,stop_loss,-52.8846,100.641
ABCAPITAL,2025-08-28,CE,30m,50,2025-07-23 07:45:00+00:00,15.6,71,stop_loss,-52.8846,100.641
ABCAPITAL,2025-08-28,CE,30m,75,2025-07-23 07:45:00+00:00,15.6,71,stop_loss,-52.8846,100.641
ABCAPITAL,2025-08-28,CE,30m,20,2025-07-31 06:45:00+00:00,7.3,112,target_20pct,20,328.7671
ABCAPITAL,2025-08-28,CE,30m,30,2025-07-31 06:45:00+00:00,7.3,134,target_30pct,30,328.7671
ABCAPITAL,2025-08-28,CE,30m,50,2025-07-31 06:45:00+00:00,7.3,134,target_50pct,50,328.7671
ABCAPITAL,2025-08-28,CE,30m,75,2025-07-31 06:45:00+00:00,7.3,139,target_75pct,75,328.7671
ABCAPITAL,2025-08-28,CE,30m,20,2025-08-07 09:45:00+00:00,21.6,246,target_20pct,20,44.9074
ABCAPITAL,2025-08-28,CE,30m,30,2025-08-07 09:45:00+00:00,21.6,260,target_30pct,30,44.9074
ABCAPITAL,2025-08-28,CE,30m,50,2025-08-07 09:45:00+00:00,21.6,342,hold_to_end,-15.7407,44.9074
ABCAPITAL,2025-08-28,CE,30m,75,2025-08-07 09:45:00+00:00,21.6,342,hold_to_end,-15.7407,44.9074
ABCAPITAL,2025-08-28,PE,30m,20,2025-07-17 09:45:00+00:00,5.3,73,target_20pct,20,194.3396
ABCAPITAL,2025-08-28,PE,30m,30,2025-07-17 09:45:00+00:00,5.3,126,target_30pct,30,194.3396
ABCAPITAL,2025-08-28,PE,30m,50,2025-07-17 09:45:00+00:00,5.3,126,target_50pct,50,194.3396
ABCAPITAL,2025-08-28,PE,30m,75,2025-07-17 09:45:00+00:00,5.3,126,target_75pct,75,194.3396
ABCAPITAL,2025-08-28,PE,30m,20,2025-08-01 09:15:00+00:00,13.35,213,stop_loss,-52.0599,2.9963
ABCAPITAL,2025-08-28,PE,30m,30,2025-08-01 09:15:00+00:00,13.35,213,stop_loss,-52.0599,2.9963
ABCAPITAL,2025-08-28,PE,30m,50,2025-08-01 09:15:00+00:00,13.35,213,stop_loss,-52.0599,2.9963
ABCAPITAL,2025-08-28,PE,30m,75,2025-08-01 09:15:00+00:00,13.35,213,stop_loss,-52.0599,2.9963
ABCAPITAL,2025-08-28,PE,30m,20,2025-08-08 08:45:00+00:00,2.7,269,target_20pct,20,48.1481
ABCAPITAL,2025-08-28,PE,30m,30,2025-08-08 08:45:00+00:00,2.7,273,target_30pct,30,48.1481
ABCAPITAL,2025-08-28,PE,30m,50,2025-08-08 08:45:00+00:00,2.7,321,stop_loss,-68.5185,48.1481
ABCAPITAL,2025-08-28,PE,30m,75,2025-08-08 08:45:00+00:00,2.7,321,stop_loss,-68.5185,48.1481
ABCAPITAL,2025-09-30,CE,30m,20,2025-08-18 03:45:00+00:00,14.55,32,target_20pct,20,71.4777
ABCAPITAL,2025-09-30,CE,30m,30,2025-08-18 03:45:00+00:00,14.55,32,target_30pct,30,71.4777
ABCAPITAL,2025-09-30,CE,30m,50,2025-08-18 03:45:00+00:00,14.55,76,target_50pct,50,71.4777
ABCAPITAL,2025-09-30,CE,30m,75,2025-08-18 03:45:00+00:00,14.55,376,stop_loss,-50.5155,71.4777
ABCAPITAL,2025-09-30,CE,30m,20,2025-09-29 09:45:00+00:00,14.1,406,hold_to_end,6.7376,13.8298
ABCAPITAL,2025-09-30,CE,30m,30,2025-09-29 09:45:00+00:00,14.1,406,hold_to_end,6.7376,13.8298
ABCAPITAL,2025-09-30,CE,30m,50,2025-09-29 09:45:00+00:00,14.1,406,hold_to_end,6.7376,13.8298
ABCAPITAL,2025-09-30,CE,30m,75,2025-09-29 09:45:00+00:00,14.1,406,hold_to_end,6.7376,13.8298
ABCAPITAL,2025-09-30,PE,30m,20,2025-08-25 08:45:00+00:00,5.05,101,target_20pct,20,73.2673
ABCAPITAL,2025-09-30,PE,30m,30,2025-08-25 08:45:00+00:00,5.05,114,target_30pct,30,73.2673
ABCAPITAL,2025-09-30,PE,30m,50,2025-08-25 08:45:00+00:00,5.05,115,target_50pct,50,73.2673
ABCAPITAL,2025-09-30,PE,30m,75,2025-08-25 08:45:00+00:00,5.05,208,stop_loss,-51.4851,73.2673
