bars_to_max,entry_macd,entry_price,entry_time,exit_price,exit_reason,exit_strategy,exit_time,expiry,expiry_day_only,expiry_kind,holding_bars,holding_minutes,max_possible_price,max_possible_return_pct,option_type,return_pct,series_id,strike,symbol,timeframe,underlying
1545,0.174925,343.15,2025-06-05 11:10:00+05:30,411.78,target_20pct_hit,target_20pct,2025-06-05 12:04:00+05:30,2025-06-19,False,weekly,54,54,640.3,86.5948,CE,20.0,NIFTY|weekly|2025-06-19,24650.0,NIFTY 24650 CE 19 JUN 25,1m,NIFTY
1452,0.125155,436.25,2025-06-05 12:43:00+05:30,523.5,target_20pct_hit,target_20pct,2025-06-06 11:41:00+05:30,2025-06-19,False,weekly,313,313,640.3,46.7736,CE,20.0,NIFTY|weekly|2025-06-19,24650.0,NIFTY 24650 CE 19 JUN 25,1m,NIFTY
1013,0.663237,516.85,2025-06-06 13:47:00+05:30,620.22,target_20pct_hit,target_20pct,2025-06-11 11:16:00+05:30,2025-06-19,False,weekly,946,946,640.3,23.8851,CE,20.0,NIFTY|weekly|2025-06-19,24650.0,NIFTY 24650 CE 19 JUN 25,1m,NIFTY
1,0.341668,630.75,2025-06-11 13:00:00+05:30,143.3,hold_to_end,target_20pct,2025-06-19 15:29:00+05:30,2025-06-19,False,weekly,2390,2390,636.6,0.9275,CE,-77.281,NIFTY|weekly|2025-06-19,24650.0,NIFTY 24650 CE 19 JUN 25,1m,NIFTY
2184,0.200285,216.3,2025-06-05 10:21:00+05:30,259.56,target_20pct_hit,target_20pct,2025-06-13 09:15:00+05:30,2025-06-19,False,weekly,2184,2184,278.35,28.687,PE,20.0,NIFTY|weekly|2025-06-19,24650.0,NIFTY 24650 PE 19 JUN 25,1m,NIFTY
5,0.160871,198.95,2025-06-13 10:01:00+05:30,0.05,hold_to_end,target_20pct,2025-06-19 15:29:00+05:30,2025-06-19,False,weekly,1828,1828,209.85,5.4788,PE,-99.9749,NIFTY|weekly|2025-06-19,24650.0,NIFTY 24650 PE 19 JUN 25,1m,NIFTY
2398,0.088467,302.2,2025-06-19 10:13:00+05:30,362.64,target_20pct_hit,target_20pct,2025-06-20 10:17:00+05:30,2025-07-03,False,weekly,379,379,890.0,194.5069,CE,20.0,NIFTY|weekly|2025-07-03,24800.0,NIFTY 24800 CE 03 JUL 25,1m,NIFTY
1946,0.025656,419.5,2025-06-20 11:30:00+05:30,503.4,target_20pct_hit,target_20pct,2025-06-24 09:15:00+05:30,2025-07-03,False,weekly,615,615,890.0,112.1573,CE,20.0,NIFTY|weekly|2025-07-03,24800.0,NIFTY 24800 CE 03 JUL 25,1m,NIFTY
1290,0.38894,490.0,2025-06-24 09:56:00+05:30,588.0,target_20pct_hit,target_20pct,2025-06-24 11:36:00+05:30,2025-07-03,False,weekly,100,100,890.0,81.6327,CE,20.0,NIFTY|weekly|2025-07-03,24800.0,NIFTY 24800 CE 03 JUL 25,1m,NIFTY
1110,0.736201,581.2,2025-06-24 12:56:00+05:30,697.44,target_20pct_hit,target_20pct,2025-06-26 13:21:00+05:30,2025-07-03,False,weekly,775,775,890.0,53.1315,CE,20.0,NIFTY|weekly|2025-07-03,24800.0,NIFTY 24800 CE 03 JUL 25,1m,NIFTY
240,0.217441,755.45,2025-06-26 14:56:00+05:30,605.95,hold_to_end,target_20pct,2025-07-03 15:29:00+05:30,2025-07-03,False,weekly,1908,1908,890.0,17.8106,CE,-19.7895,NIFTY|weekly|2025-07-03,24800.0,NIFTY 24800 CE 03 JUL 25,1m,NIFTY
296,0.35699,236.55,2025-06-19 10:33:00+05:30,0.05,hold_to_end,target_20pct,2025-07-03 15:29:00+05:30,2025-07-03,False,weekly,4046,4046,275.45,16.4447,PE,-99.9789,NIFTY|weekly|2025-07-03,24800.0,NIFTY 24800 PE 03 JUL 25,1m,NIFTY
461,0.581719,317.5,2025-06-26 11:30:00+05:30,381.0,target_20pct_hit,target_20pct,2025-06-26 13:46:00+05:30,2025-07-10,False,weekly,136,136,499.1,57.1969,CE,20.0,NIFTY|weekly|2025-07-10,25300.0,NIFTY 25300 CE 10 JUL 25,1m,NIFTY
253,0.484921,408.35,2025-06-26 14:58:00+05:30,490.02,target_20pct_hit,target_20pct,2025-06-27 12:41:00+05:30,2025-07-10,False,weekly,238,238,499.1,22.2236,CE,20.0,NIFTY|weekly|2025-07-10,25300.0,NIFTY 25300 CE 10 JUL 25,1m,NIFTY
35,0.03409,477.05,2025-06-27 13:33:00+05:30,55.1,hold_to_end,target_20pct,2025-07-10 15:29:00+05:30,2025-07-10,False,weekly,3491,3491,491.05,2.9347,CE,-88.4498,NIFTY|weekly|2025-07-10,25300.0,NIFTY 25300 CE 10 JUL 25,1m,NIFTY
